# Detector Count (1)
DetectorCount
1

# Detector Parameters (5)
DetectorIndex, DetectorPageCount, DetectorCellXSize, DetectorCellYSize, DetectorNormalizer
0, 360, 0.180000, 0.180000, 1.525879e-05

# Page Parameters (23)
PageIndex, SourceLocationX, SourceLocationY, SourceLocationZ, SourceEulerAngle0, SourceEulerAngle1, SourceEulerAngle2, SourceEulerSequence, DetectorLocationX, DetectorLocationY, DetectorLocationZ, DetectorEulerAngle0, DetectorEulerAngle1, DetectorEulerAngle2, DetectorEulerSequence, ObjectLocationX, ObjectLocationY, ObjectLocationZ, ObjectEulerAngle0, ObjectEulerAngle1, ObjectEulerAngle2, ObjectEulerSequence, FilteringAngle
209, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.644444, 0.000000, 10.000000, 836.000000, 0.000000, 0.000000, 0, 88.180000
210, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.666667, 0.000000, 10.000000, 840.000000, 0.000000, 0.000000, 0, 88.180000
211, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.688889, 0.000000, 10.000000, 844.000000, 0.000000, 0.000000, 0, 88.180000
212, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.711111, 0.000000, 10.000000, 848.000000, 0.000000, 0.000000, 0, 88.180000
213, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.733333, 0.000000, 10.000000, 852.000000, 0.000000, 0.000000, 0, 88.180000
214, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.755556, 0.000000, 10.000000, 856.000000, 0.000000, 0.000000, 0, 88.180000
215, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.777778, 0.000000, 10.000000, 860.000000, 0.000000, 0.000000, 0, 88.180000
216, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.800000, 0.000000, 10.000000, 864.000000, 0.000000, 0.000000, 0, 88.180000
217, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.822222, 0.000000, 10.000000, 868.000000, 0.000000, 0.000000, 0, 88.180000
218, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.844444, 0.000000, 10.000000, 872.000000, 0.000000, 0.000000, 0, 88.180000
219, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.866667, 0.000000, 10.000000, 876.000000, 0.000000, 0.000000, 0, 88.180000
220, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.888889, 0.000000, 10.000000, 880.000000, 0.000000, 0.000000, 0, 88.180000
221, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.911111, 0.000000, 10.000000, 884.000000, 0.000000, 0.000000, 0, 88.180000
222, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.933333, 0.000000, 10.000000, 888.000000, 0.000000, 0.000000, 0, 88.180000
223, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.955556, 0.000000, 10.000000, 892.000000, 0.000000, 0.000000, 0, 88.180000
224, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.977778, 0.000000, 10.000000, 896.000000, 0.000000, 0.000000, 0, 88.180000
225, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.000000, 0.000000, 10.000000, 900.000000, 0.000000, 0.000000, 0, 88.180000
226, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.022222, 0.000000, 10.000000, 904.000000, 0.000000, 0.000000, 0, 88.180000
227, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.044444, 0.000000, 10.000000, 908.000000, 0.000000, 0.000000, 0, 88.180000
228, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.066667, 0.000000, 10.000000, 912.000000, 0.000000, 0.000000, 0, 88.180000
229, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.088889, 0.000000, 10.000000, 916.000000, 0.000000, 0.000000, 0, 88.180000
230, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.111111, 0.000000, 10.000000, 920.000000, 0.000000, 0.000000, 0, 88.180000
231, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.133333, 0.000000, 10.000000, 924.000000, 0.000000, 0.000000, 0, 88.180000
232, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.155556, 0.000000, 10.000000, 928.000000, 0.000000, 0.000000, 0, 88.180000
233, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.177778, 0.000000, 10.000000, 932.000000, 0.000000, 0.000000, 0, 88.180000
234, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.200000, 0.000000, 10.000000, 936.000000, 0.000000, 0.000000, 0, 88.180000
235, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.222222, 0.000000, 10.000000, 940.000000, 0.000000, 0.000000, 0, 88.180000
236, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.244444, 0.000000, 10.000000, 944.000000, 0.000000, 0.000000, 0, 88.180000
237, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.266667, 0.000000, 10.000000, 948.000000, 0.000000, 0.000000, 0, 88.180000
238, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.288889, 0.000000, 10.000000, 952.000000, 0.000000, 0.000000, 0, 88.180000
239, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.311111, 0.000000, 10.000000, 956.000000, 0.000000, 0.000000, 0, 88.180000
240, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.333333, 0.000000, 10.000000, 960.000000, 0.000000, 0.000000, 0, 88.180000
241, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.355556, 0.000000, 10.000000, 964.000000, 0.000000, 0.000000, 0, 88.180000
242, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.377778, 0.000000, 10.000000, 968.000000, 0.000000, 0.000000, 0, 88.180000
243, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.400000, 0.000000, 10.000000, 972.000000, 0.000000, 0.000000, 0, 88.180000
244, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.422222, 0.000000, 10.000000, 976.000000, 0.000000, 0.000000, 0, 88.180000
245, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.444444, 0.000000, 10.000000, 980.000000, 0.000000, 0.000000, 0, 88.180000
246, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.466667, 0.000000, 10.000000, 984.000000, 0.000000, 0.000000, 0, 88.180000
247, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.488889, 0.000000, 10.000000, 988.000000, 0.000000, 0.000000, 0, 88.180000
248, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.511111, 0.000000, 10.000000, 992.000000, 0.000000, 0.000000, 0, 88.180000
249, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.533333, 0.000000, 10.000000, 996.000000, 0.000000, 0.000000, 0, 88.180000
250, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.555556, 0.000000, 10.000000, 1000.000000, 0.000000, 0.000000, 0, 88.180000
251, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.577778, 0.000000, 10.000000, 1004.000000, 0.000000, 0.000000, 0, 88.180000
252, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.600000, 0.000000, 10.000000, 1008.000000, 0.000000, 0.000000, 0, 88.180000
253, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.622222, 0.000000, 10.000000, 1012.000000, 0.000000, 0.000000, 0, 88.180000
254, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.644444, 0.000000, 10.000000, 1016.000000, 0.000000, 0.000000, 0, 88.180000
255, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.666667, 0.000000, 10.000000, 1020.000000, 0.000000, 0.000000, 0, 88.180000
256, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.688889, 0.000000, 10.000000, 1024.000000, 0.000000, 0.000000, 0, 88.180000
257, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.711111, 0.000000, 10.000000, 1028.000000, 0.000000, 0.000000, 0, 88.180000
258, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.733333, 0.000000, 10.000000, 1032.000000, 0.000000, 0.000000, 0, 88.180000
259, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.755556, 0.000000, 10.000000, 1036.000000, 0.000000, 0.000000, 0, 88.180000
260, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.777778, 0.000000, 10.000000, 1040.000000, 0.000000, 0.000000, 0, 88.180000
261, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.800000, 0.000000, 10.000000, 1044.000000, 0.000000, 0.000000, 0, 88.180000
262, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.822222, 0.000000, 10.000000, 1048.000000, 0.000000, 0.000000, 0, 88.180000
263, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.844444, 0.000000, 10.000000, 1052.000000, 0.000000, 0.000000, 0, 88.180000
264, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.866667, 0.000000, 10.000000, 1056.000000, 0.000000, 0.000000, 0, 88.180000
265, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.888889, 0.000000, 10.000000, 1060.000000, 0.000000, 0.000000, 0, 88.180000
266, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.911111, 0.000000, 10.000000, 1064.000000, 0.000000, 0.000000, 0, 88.180000
267, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.933333, 0.000000, 10.000000, 1068.000000, 0.000000, 0.000000, 0, 88.180000
268, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.955556, 0.000000, 10.000000, 1072.000000, 0.000000, 0.000000, 0, 88.180000
269, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.977778, 0.000000, 10.000000, 1076.000000, 0.000000, 0.000000, 0, 88.180000
270, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.000000, 0.000000, 10.000000, 1080.000000, 0.000000, 0.000000, 0, 88.180000
271, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.022222, 0.000000, 10.000000, 1084.000000, 0.000000, 0.000000, 0, 88.180000
272, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.044445, 0.000000, 10.000000, 1088.000000, 0.000000, 0.000000, 0, 88.180000
273, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.066667, 0.000000, 10.000000, 1092.000000, 0.000000, 0.000000, 0, 88.180000
274, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.088889, 0.000000, 10.000000, 1096.000000, 0.000000, 0.000000, 0, 88.180000
275, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.111111, 0.000000, 10.000000, 1100.000000, 0.000000, 0.000000, 0, 88.180000
276, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.133333, 0.000000, 10.000000, 1104.000000, 0.000000, 0.000000, 0, 88.180000
277, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.155555, 0.000000, 10.000000, 1108.000000, 0.000000, 0.000000, 0, 88.180000
278, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.177778, 0.000000, 10.000000, 1112.000000, 0.000000, 0.000000, 0, 88.180000
279, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.200000, 0.000000, 10.000000, 1116.000000, 0.000000, 0.000000, 0, 88.180000
280, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.222222, 0.000000, 10.000000, 1120.000000, 0.000000, 0.000000, 0, 88.180000
281, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.244444, 0.000000, 10.000000, 1124.000000, 0.000000, 0.000000, 0, 88.180000
282, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.266667, 0.000000, 10.000000, 1128.000000, 0.000000, 0.000000, 0, 88.180000
283, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.288889, 0.000000, 10.000000, 1132.000000, 0.000000, 0.000000, 0, 88.180000
284, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.311111, 0.000000, 10.000000, 1136.000000, 0.000000, 0.000000, 0, 88.180000
285, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.333333, 0.000000, 10.000000, 1140.000000, 0.000000, 0.000000, 0, 88.180000
286, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.355556, 0.000000, 10.000000, 1144.000000, 0.000000, 0.000000, 0, 88.180000
287, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.377778, 0.000000, 10.000000, 1148.000000, 0.000000, 0.000000, 0, 88.180000
288, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.400000, 0.000000, 10.000000, 1152.000000, 0.000000, 0.000000, 0, 88.180000
289, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.422222, 0.000000, 10.000000, 1156.000000, 0.000000, 0.000000, 0, 88.180000
290, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.444444, 0.000000, 10.000000, 1160.000000, 0.000000, 0.000000, 0, 88.180000
291, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.466667, 0.000000, 10.000000, 1164.000000, 0.000000, 0.000000, 0, 88.180000
292, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.488889, 0.000000, 10.000000, 1168.000000, 0.000000, 0.000000, 0, 88.180000
293, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.511111, 0.000000, 10.000000, 1172.000000, 0.000000, 0.000000, 0, 88.180000
294, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.533333, 0.000000, 10.000000, 1176.000000, 0.000000, 0.000000, 0, 88.180000
295, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.555556, 0.000000, 10.000000, 1180.000000, 0.000000, 0.000000, 0, 88.180000
296, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.577778, 0.000000, 10.000000, 1184.000000, 0.000000, 0.000000, 0, 88.180000
297, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.600000, 0.000000, 10.000000, 1188.000000, 0.000000, 0.000000, 0, 88.180000
298, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.622222, 0.000000, 10.000000, 1192.000000, 0.000000, 0.000000, 0, 88.180000
299, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.644444, 0.000000, 10.000000, 1196.000000, 0.000000, 0.000000, 0, 88.180000
300, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.666667, 0.000000, 10.000000, 1200.000000, 0.000000, 0.000000, 0, 88.180000
301, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.688889, 0.000000, 10.000000, 1204.000000, 0.000000, 0.000000, 0, 88.180000
302, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.711111, 0.000000, 10.000000, 1208.000000, 0.000000, 0.000000, 0, 88.180000
303, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.733333, 0.000000, 10.000000, 1212.000000, 0.000000, 0.000000, 0, 88.180000
304, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.755556, 0.000000, 10.000000, 1216.000000, 0.000000, 0.000000, 0, 88.180000
305, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.777778, 0.000000, 10.000000, 1220.000000, 0.000000, 0.000000, 0, 88.180000
306, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.800000, 0.000000, 10.000000, 1224.000000, 0.000000, 0.000000, 0, 88.180000
307, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.822222, 0.000000, 10.000000, 1228.000000, 0.000000, 0.000000, 0, 88.180000
308, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.844445, 0.000000, 10.000000, 1232.000000, 0.000000, 0.000000, 0, 88.180000
309, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.866667, 0.000000, 10.000000, 1236.000000, 0.000000, 0.000000, 0, 88.180000
310, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.888889, 0.000000, 10.000000, 1240.000000, 0.000000, 0.000000, 0, 88.180000
311, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.911111, 0.000000, 10.000000, 1244.000000, 0.000000, 0.000000, 0, 88.180000
312, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.933333, 0.000000, 10.000000, 1248.000000, 0.000000, 0.000000, 0, 88.180000
313, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.955555, 0.000000, 10.000000, 1252.000000, 0.000000, 0.000000, 0, 88.180000
314, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.977778, 0.000000, 10.000000, 1256.000000, 0.000000, 0.000000, 0, 88.180000
315, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 3.000000, 0.000000, 10.000000, 1260.000000, 0.000000, 0.000000, 0, 88.180000
316, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 3.022222, 0.000000, 10.000000, 1264.000000, 0.000000, 0.000000, 0, 88.180000
