# Detector Count (1)
DetectorCount
1

# Detector Parameters (5)
DetectorIndex, DetectorPageCount, DetectorCellXSize, DetectorCellYSize, DetectorNormalizer
0, 360, 0.180000, 0.180000, 1.525879e-05

# Page Parameters (23)
PageIndex, SourceLocationX, SourceLocationY, SourceLocationZ, SourceEulerAngle0, SourceEulerAngle1, SourceEulerAngle2, SourceEulerSequence, DetectorLocationX, DetectorLocationY, DetectorLocationZ, DetectorEulerAngle0, DetectorEulerAngle1, DetectorEulerAngle2, DetectorEulerSequence, ObjectLocationX, ObjectLocationY, ObjectLocationZ, ObjectEulerAngle0, ObjectEulerAngle1, ObjectEulerAngle2, ObjectEulerSequence, FilteringAngle
197, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.377778, 0.000000, 10.000000, 786.030029, 0.000000, 0.000000, 0, 88.180000
198, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.400000, 0.000000, 10.000000, 790.020020, 0.000000, 0.000000, 0, 88.180000
199, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.422222, 0.000000, 10.000000, 794.010010, 0.000000, 0.000000, 0, 88.180000
200, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.444444, 0.000000, 10.000000, 798.000000, 0.000000, 0.000000, 0, 88.180000
201, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.466667, 0.000000, 10.000000, 801.989990, 0.000000, 0.000000, 0, 88.180000
202, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.488889, 0.000000, 10.000000, 805.979980, 0.000000, 0.000000, 0, 88.180000
203, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.511111, 0.000000, 10.000000, 809.969971, 0.000000, 0.000000, 0, 88.180000
204, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.533333, 0.000000, 10.000000, 813.960022, 0.000000, 0.000000, 0, 88.180000
205, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.555556, 0.000000, 10.000000, 817.950012, 0.000000, 0.000000, 0, 88.180000
206, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.577778, 0.000000, 10.000000, 821.940002, 0.000000, 0.000000, 0, 88.180000
207, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.600000, 0.000000, 10.000000, 825.929993, 0.000000, 0.000000, 0, 88.180000
208, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.622222, 0.000000, 10.000000, 829.919983, 0.000000, 0.000000, 0, 88.180000
209, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.644444, 0.000000, 10.000000, 833.909973, 0.000000, 0.000000, 0, 88.180000
210, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.666667, 0.000000, 10.000000, 837.900024, 0.000000, 0.000000, 0, 88.180000
211, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.688889, 0.000000, 10.000000, 841.890015, 0.000000, 0.000000, 0, 88.180000
212, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.711111, 0.000000, 10.000000, 845.880005, 0.000000, 0.000000, 0, 88.180000
213, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.733333, 0.000000, 10.000000, 849.869995, 0.000000, 0.000000, 0, 88.180000
214, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.755556, 0.000000, 10.000000, 853.859985, 0.000000, 0.000000, 0, 88.180000
215, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.777778, 0.000000, 10.000000, 857.849976, 0.000000, 0.000000, 0, 88.180000
216, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.800000, 0.000000, 10.000000, 861.840027, 0.000000, 0.000000, 0, 88.180000
217, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.822222, 0.000000, 10.000000, 865.830017, 0.000000, 0.000000, 0, 88.180000
218, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.844444, 0.000000, 10.000000, 869.820007, 0.000000, 0.000000, 0, 88.180000
219, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.866667, 0.000000, 10.000000, 873.809998, 0.000000, 0.000000, 0, 88.180000
220, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.888889, 0.000000, 10.000000, 877.799988, 0.000000, 0.000000, 0, 88.180000
221, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.911111, 0.000000, 10.000000, 881.789978, 0.000000, 0.000000, 0, 88.180000
222, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.933333, 0.000000, 10.000000, 885.780029, 0.000000, 0.000000, 0, 88.180000
223, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.955556, 0.000000, 10.000000, 889.770020, 0.000000, 0.000000, 0, 88.180000
224, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.977778, 0.000000, 10.000000, 893.760010, 0.000000, 0.000000, 0, 88.180000
225, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.000000, 0.000000, 10.000000, 897.750000, 0.000000, 0.000000, 0, 88.180000
226, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.022222, 0.000000, 10.000000, 901.739990, 0.000000, 0.000000, 0, 88.180000
227, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.044444, 0.000000, 10.000000, 905.729980, 0.000000, 0.000000, 0, 88.180000
228, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.066667, 0.000000, 10.000000, 909.719971, 0.000000, 0.000000, 0, 88.180000
229, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.088889, 0.000000, 10.000000, 913.710022, 0.000000, 0.000000, 0, 88.180000
230, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.111111, 0.000000, 10.000000, 917.700012, 0.000000, 0.000000, 0, 88.180000
231, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.133333, 0.000000, 10.000000, 921.690002, 0.000000, 0.000000, 0, 88.180000
232, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.155556, 0.000000, 10.000000, 925.679993, 0.000000, 0.000000, 0, 88.180000
233, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.177778, 0.000000, 10.000000, 929.669983, 0.000000, 0.000000, 0, 88.180000
234, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.200000, 0.000000, 10.000000, 933.659973, 0.000000, 0.000000, 0, 88.180000
235, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.222222, 0.000000, 10.000000, 937.650024, 0.000000, 0.000000, 0, 88.180000
236, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.244444, 0.000000, 10.000000, 941.640015, 0.000000, 0.000000, 0, 88.180000
237, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.266667, 0.000000, 10.000000, 945.630005, 0.000000, 0.000000, 0, 88.180000
238, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.288889, 0.000000, 10.000000, 949.619995, 0.000000, 0.000000, 0, 88.180000
239, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.311111, 0.000000, 10.000000, 953.609985, 0.000000, 0.000000, 0, 88.180000
240, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.333333, 0.000000, 10.000000, 957.599976, 0.000000, 0.000000, 0, 88.180000
241, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.355556, 0.000000, 10.000000, 961.590027, 0.000000, 0.000000, 0, 88.180000
242, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.377778, 0.000000, 10.000000, 965.580017, 0.000000, 0.000000, 0, 88.180000
243, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.400000, 0.000000, 10.000000, 969.570007, 0.000000, 0.000000, 0, 88.180000
244, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.422222, 0.000000, 10.000000, 973.559998, 0.000000, 0.000000, 0, 88.180000
245, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.444444, 0.000000, 10.000000, 977.549988, 0.000000, 0.000000, 0, 88.180000
246, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.466667, 0.000000, 10.000000, 981.539978, 0.000000, 0.000000, 0, 88.180000
247, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.488889, 0.000000, 10.000000, 985.530029, 0.000000, 0.000000, 0, 88.180000
248, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.511111, 0.000000, 10.000000, 989.520020, 0.000000, 0.000000, 0, 88.180000
249, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.533333, 0.000000, 10.000000, 993.510010, 0.000000, 0.000000, 0, 88.180000
250, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.555556, 0.000000, 10.000000, 997.500000, 0.000000, 0.000000, 0, 88.180000
251, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.577778, 0.000000, 10.000000, 1001.489990, 0.000000, 0.000000, 0, 88.180000
252, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.600000, 0.000000, 10.000000, 1005.479980, 0.000000, 0.000000, 0, 88.180000
253, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.622222, 0.000000, 10.000000, 1009.469971, 0.000000, 0.000000, 0, 88.180000
254, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.644444, 0.000000, 10.000000, 1013.460022, 0.000000, 0.000000, 0, 88.180000
255, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.666667, 0.000000, 10.000000, 1017.450012, 0.000000, 0.000000, 0, 88.180000
256, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.688889, 0.000000, 10.000000, 1021.440002, 0.000000, 0.000000, 0, 88.180000
257, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.711111, 0.000000, 10.000000, 1025.430054, 0.000000, 0.000000, 0, 88.180000
258, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.733333, 0.000000, 10.000000, 1029.420044, 0.000000, 0.000000, 0, 88.180000
259, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.755556, 0.000000, 10.000000, 1033.410034, 0.000000, 0.000000, 0, 88.180000
260, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.777778, 0.000000, 10.000000, 1037.400024, 0.000000, 0.000000, 0, 88.180000
261, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.800000, 0.000000, 10.000000, 1041.390015, 0.000000, 0.000000, 0, 88.180000
262, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.822222, 0.000000, 10.000000, 1045.380005, 0.000000, 0.000000, 0, 88.180000
263, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.844444, 0.000000, 10.000000, 1049.369995, 0.000000, 0.000000, 0, 88.180000
264, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.866667, 0.000000, 10.000000, 1053.359985, 0.000000, 0.000000, 0, 88.180000
265, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.888889, 0.000000, 10.000000, 1057.349976, 0.000000, 0.000000, 0, 88.180000
266, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.911111, 0.000000, 10.000000, 1061.339966, 0.000000, 0.000000, 0, 88.180000
267, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.933333, 0.000000, 10.000000, 1065.329956, 0.000000, 0.000000, 0, 88.180000
268, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.955556, 0.000000, 10.000000, 1069.319946, 0.000000, 0.000000, 0, 88.180000
269, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 1.977778, 0.000000, 10.000000, 1073.310059, 0.000000, 0.000000, 0, 88.180000
270, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.000000, 0.000000, 10.000000, 1077.300049, 0.000000, 0.000000, 0, 88.180000
271, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.022222, 0.000000, 10.000000, 1081.290039, 0.000000, 0.000000, 0, 88.180000
272, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.044445, 0.000000, 10.000000, 1085.280029, 0.000000, 0.000000, 0, 88.180000
273, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.066667, 0.000000, 10.000000, 1089.270020, 0.000000, 0.000000, 0, 88.180000
274, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.088889, 0.000000, 10.000000, 1093.260010, 0.000000, 0.000000, 0, 88.180000
275, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.111111, 0.000000, 10.000000, 1097.250000, 0.000000, 0.000000, 0, 88.180000
276, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.133333, 0.000000, 10.000000, 1101.239990, 0.000000, 0.000000, 0, 88.180000
277, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.155555, 0.000000, 10.000000, 1105.229980, 0.000000, 0.000000, 0, 88.180000
278, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.177778, 0.000000, 10.000000, 1109.219971, 0.000000, 0.000000, 0, 88.180000
279, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.200000, 0.000000, 10.000000, 1113.209961, 0.000000, 0.000000, 0, 88.180000
280, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.222222, 0.000000, 10.000000, 1117.199951, 0.000000, 0.000000, 0, 88.180000
281, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.244444, 0.000000, 10.000000, 1121.189941, 0.000000, 0.000000, 0, 88.180000
282, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.266667, 0.000000, 10.000000, 1125.180054, 0.000000, 0.000000, 0, 88.180000
283, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.288889, 0.000000, 10.000000, 1129.170044, 0.000000, 0.000000, 0, 88.180000
284, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.311111, 0.000000, 10.000000, 1133.160034, 0.000000, 0.000000, 0, 88.180000
285, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.333333, 0.000000, 10.000000, 1137.150024, 0.000000, 0.000000, 0, 88.180000
286, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.355556, 0.000000, 10.000000, 1141.140015, 0.000000, 0.000000, 0, 88.180000
287, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.377778, 0.000000, 10.000000, 1145.130005, 0.000000, 0.000000, 0, 88.180000
288, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.400000, 0.000000, 10.000000, 1149.119995, 0.000000, 0.000000, 0, 88.180000
289, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.422222, 0.000000, 10.000000, 1153.109985, 0.000000, 0.000000, 0, 88.180000
290, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.444444, 0.000000, 10.000000, 1157.099976, 0.000000, 0.000000, 0, 88.180000
291, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.466667, 0.000000, 10.000000, 1161.089966, 0.000000, 0.000000, 0, 88.180000
292, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.488889, 0.000000, 10.000000, 1165.079956, 0.000000, 0.000000, 0, 88.180000
293, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.511111, 0.000000, 10.000000, 1169.069946, 0.000000, 0.000000, 0, 88.180000
294, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.533333, 0.000000, 10.000000, 1173.060059, 0.000000, 0.000000, 0, 88.180000
295, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.555556, 0.000000, 10.000000, 1177.050049, 0.000000, 0.000000, 0, 88.180000
296, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.577778, 0.000000, 10.000000, 1181.040039, 0.000000, 0.000000, 0, 88.180000
297, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.600000, 0.000000, 10.000000, 1185.030029, 0.000000, 0.000000, 0, 88.180000
298, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.622222, 0.000000, 10.000000, 1189.020020, 0.000000, 0.000000, 0, 88.180000
299, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.644444, 0.000000, 10.000000, 1193.010010, 0.000000, 0.000000, 0, 88.180000
300, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.666667, 0.000000, 10.000000, 1197.000000, 0.000000, 0.000000, 0, 88.180000
301, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.688889, 0.000000, 10.000000, 1200.989990, 0.000000, 0.000000, 0, 88.180000
302, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.711111, 0.000000, 10.000000, 1204.979980, 0.000000, 0.000000, 0, 88.180000
303, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.733333, 0.000000, 10.000000, 1208.969971, 0.000000, 0.000000, 0, 88.180000
304, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 2.755556, 0.000000, 10.000000, 1212.959961, 0.000000, 0.000000, 0, 88.180000
